timestamp,phase,flighttime,lat,lon,alt,pressure,temperature,voltage
2024-08-20T10:30:30+09:00,2,1791,5.34,40.2423,140.0103,3.70,926.95,33.30,5.6
2024-08-20T10:30:31+09:00,2,1792,6.34,40.2423,140.0103,3.70,902.03,33.40,5.6
2024-08-20T10:30:32+09:00,2,1793,7.34,40.2423,140.0103,3.70,872.65,33.40,5.6
2024-08-20T10:30:33+09:00,2,1794,8.34,40.2423,140.0103,3.70,851.44,33.40,5.6
2024-08-20T10:30:34+09:00,2,1795,9.34,40.2423,140.0103,3.70,827.65,33.40,5.6
2024-08-20T10:30:35+09:00,2,1796,10.34,40.2423,140.0103,3.70,810.64,33.30,5.6
2024-08-20T10:30:36+09:00,2,1797,11.34,40.2423,140.0103,3.70,791.83,33.30,5.6
2024-08-20T10:30:38+09:00,3,1799,13.34,40.2423,140.0103,3.70,763.83,33.30,5.6
2024-08-20T10:30:39+09:00,3,1800,14.34,40.2423,140.0103,3.70,753.47,33.20,5.6
2024-08-20T10:30:40+09:00,3,1801,15.34,40.2423,140.0103,3.70,742.24,33.20,5.6
2024-08-20T10:30:41+09:00,3,1802,16.34,40.2423,140.0103,3.70,734.40,33.10,5.6
2024-08-20T10:30:42+09:00,3,1803,17.34,40.2423,140.0103,3.70,727.46,33.10,5.6
2024-08-20T10:30:43+09:00,3,1804,18.34,40.2423,140.0103,3.70,720.08,33.00,5.6
2024-08-20T10:30:44+09:00,3,1805,19.34,40.2423,140.0103,3.70,715.12,33.00,5.6
2024-08-20T10:30:45+09:00,3,1806,20.34,40.2423,140.0103,3.70,710.15,32.90,5.6
2024-08-20T10:30:46+09:00,3,1807,21.34,40.2423,140.0103,3.70,707.06,32.90,5.6
2024-08-20T10:30:47+09:00,3,1808,22.34,40.2423,140.0103,3.70,704.15,32.80,5.6
2024-08-20T10:30:48+09:00,3,1809,23.34,40.2423,140.0103,3.70,702.72,32.80,5.6
2024-08-20T10:30:49+09:00,3,1810,24.34,40.2423,140.0103,3.70,701.87,32.70,5.6
2024-08-20T10:30:50+09:00,3,1811,25.34,40.2423,140.0103,3.70,701.93,32.70,5.6
2024-08-20T10:30:51+09:00,3,1812,26.34,40.2423,140.0103,3.70,703.06,32.60,5.6
2024-08-20T10:30:52+09:00,4,1813,27.34,40.2423,140.0103,3.70,704.70,32.60,5.6
2024-08-20T10:30:53+09:00,4,1814,28.34,40.2423,140.0103,3.70,712.98,31.90,5.6
2024-08-20T10:30:55+09:00,4,1816,30.34,40.2423,140.0103,3.70,709.06,30.40,5.6
2024-08-20T10:30:56+09:00,5,1817,31.34,40.2423,140.0103,3.70,713.10,31.10,5.6
2024-08-20T10:30:57+09:00,5,1818,32.34,40.2423,140.0103,3.70,715.68,31.10,5.6
2024-08-20T10:30:58+09:00,5,1819,33.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:30:59+09:00,5,1820,34.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:00+09:00,5,1821,35.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:01+09:00,5,1822,36.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:02+09:00,5,1823,37.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:03+09:00,5,1824,38.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:04+09:00,5,1825,39.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:05+09:00,5,1826,40.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:06+09:00,5,1827,41.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:07+09:00,5,1828,42.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:08+09:00,5,1829,43.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:09+09:00,5,1830,44.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:10+09:00,5,1831,45.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:11+09:00,5,1832,46.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:12+09:00,5,1834,48.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:13+09:00,5,1835,49.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:14+09:00,5,1836,50.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:15+09:00,5,1837,51.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:16+09:00,5,1838,52.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:17+09:00,5,1839,53.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:18+09:00,5,1840,54.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:19+09:00,5,1841,55.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:20+09:00,5,1842,56.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:21+09:00,5,1843,57.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:22+09:00,5,1844,58.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:23+09:00,5,1845,59.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:24+09:00,5,1846,60.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:25+09:00,5,1847,61.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:26+09:00,5,1848,62.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:27+09:00,5,1849,63.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:28+09:00,5,1850,64.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:29+09:00,5,1851,65.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:30+09:00,5,1852,66.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:31+09:00,5,1853,67.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:32+09:00,5,1854,68.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:33+09:00,5,1855,69.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:34+09:00,5,1856,70.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:35+09:00,5,1857,71.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:36+09:00,5,1858,72.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:37+09:00,5,1859,73.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:38+09:00,5,1860,74.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:39+09:00,5,1861,75.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:41+09:00,5,1863,77.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:42+09:00,5,1864,78.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:43+09:00,5,1865,79.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:44+09:00,5,1866,80.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:45+09:00,5,1867,81.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:46+09:00,5,1868,82.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:47+09:00,5,1869,83.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:48+09:00,5,1870,84.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:49+09:00,5,1871,85.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:50+09:00,5,1872,86.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:51+09:00,5,1873,87.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:52+09:00,5,1874,88.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:53+09:00,5,1875,89.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:55+09:00,5,1876,90.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:56+09:00,5,1877,91.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:57+09:00,5,1878,92.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:58+09:00,5,1879,93.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:31:59+09:00,5,1880,94.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:00+09:00,5,1881,95.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:01+09:00,5,1882,96.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:02+09:00,5,1883,97.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:03+09:00,5,1884,98.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:04+09:00,5,1885,99.34,40.2423,140.0103,3.70,717.24,30.60,5.6
2024-08-20T10:32:05+09:00,5,1886,100.34,40.2423,140.0103,3.70,717.24,30.60,5.6
